URL,前回のクロール,ステータス
https://stats47.jp/dashboard/20000/agriculture/agricultural-household,2026-03-03,保留
https://stats47.jp/dashboard/19000/socialsecurity/health-care,2026-03-03,保留
https://stats47.jp/dashboard/33000/miningindustry/industrial-production,2026-03-03,保留
https://stats47.jp/dashboard/23000/educationsports/college-university,2026-03-03,保留
https://stats47.jp/dashboard/07000/socialsecurity/death-statistics,2026-03-03,保留
https://stats47.jp/dashboard/23000/laborwage/wages-working-conditions,2026-03-03,保留
https://stats47.jp/dashboard/25000/infrastructure/parks-greenery,2026-03-03,保留
https://stats47.jp/dashboard/15000/dashboard/00000,2026-03-03,保留
https://stats47.jp/dashboard/44000/infrastructure/roads,2026-03-03,保留
https://stats47.jp/dashboard/03000/dashboard/00000,2026-03-03,保留
https://stats47.jp/dashboard/27000/economy/agricultural-household-economy,2026-03-03,保留
https://stats47.jp/dashboard/32000/agriculture/fishery,2026-03-03,保留
https://stats47.jp/dashboard/04000/population/birth-death,2026-03-03,保留
https://stats47.jp/dashboard/02000/population/population-composition,2026-03-03,保留
https://stats47.jp/dashboard/42000/population/birth-death,2026-03-03,保留
https://stats47.jp/dashboard/33000/educationsports/college-university,2026-03-03,保留
https://stats47.jp/dashboard/36000/educationsports/cultural-facilities,2026-03-03,保留
http://stats47.jp/dashboard/20000/population/marriage,2026-03-03,保留
https://stats47.jp/dashboard/28000/educationsports/kindergarten,2026-03-03,保留
https://stats47.jp/dashboard/41000/economy/household-economy,2026-03-03,保留
https://stats47.jp/dashboard/14000/energy/waste-management,2026-03-03,保留
https://stats47.jp/dashboard/34000/energy/infrastructure-energy,2026-03-03,保留
https://stats47.jp/dashboard/19000/population/birth-death,2026-03-03,保留
https://stats47.jp/dashboard/13000/energy/waste-management,2026-03-03,保留
https://stats47.jp/dashboard/28000/administrativefinancial/tax-revenue,2026-03-03,保留
https://stats47.jp/energy/waste-management/dashboard/29000,2026-03-03,保留
https://stats47.jp/dashboard/00000/dashboard/07000,2026-03-03,保留
https://stats47.jp/dashboard/33000/population/marriage,2026-03-02,保留
https://stats47.jp/dashboard/00000/dashboard/45000,2026-03-02,保留
https://stats47.jp/safetyenvironment/fire-insurance/ranking/building-fire-damage-amount?year=2022,2026-03-02,保留
https://stats47.jp/dashboard/22000/landweather/natural-environment,2026-03-02,保留
http://stats47.jp/dashboard/06000/population/birth-death,2026-03-02,保留
http://stats47.jp/dashboard/11000/population/households,2026-03-02,保留
http://stats47.jp/dashboard/27000/population/commuting-school,2026-03-02,保留
http://stats47.jp/population/households/dashboard/11000,2026-03-02,保留
https://stats47.jp/dashboard/32000/landweather/natural-environment,2026-03-02,保留
https://stats47.jp/laborwage/wages-working-conditions/ranking/monthly-average-actual-working-hours-male-pre2019?year=2019,2026-03-02,保留
https://stats47.jp/ranking/doctors-per-capita,2026-03-02,保留
http://stats47.jp/population/commuting-school/dashboard/27000,2026-03-02,保留
https://stats47.jp/ranking/total-area-prefecture-ratio,2026-03-01,保留
https://stats47.jp/ranking/retail-stores-per,2026-03-01,保留
https://stats47.jp/ranking/real-deficit-ratio-municipal,2026-03-01,保留
https://stats47.jp/dashboard/08000/landweather/land-use,2026-03-01,保留
http://stats47.jp/population/population-movement/dashboard/41000,2026-03-01,保留
https://stats47.jp/dashboard/23000/tourism/tourism-accommodation,2026-03-01,保留
https://stats47.jp/dashboard/32000/construction/construction-manufacturing,2026-03-01,保留
https://stats47.jp/dashboard/05000/construction/housing-ownership,2026-03-01,保留
https://stats47.jp/dashboard/11000/construction/housing-ownership,2026-03-01,保留
https://stats47.jp/dashboard/11000/educationsports/junior-high-school,2026-03-01,保留
https://stats47.jp/dashboard/03000/economy/business-scale,2026-03-01,保留
https://stats47.jp/dashboard/23000/economy/gross-product-economic-indicators,2026-03-01,保留
https://stats47.jp/dashboard/23000/educationsports/kindergarten,2026-03-01,保留
https://stats47.jp/dashboard/12000/energy/waste-management,2026-03-01,保留
https://stats47.jp/dashboard/22000/economy/gross-product-economic-indicators,2026-03-01,保留
https://stats47.jp/dashboard/14000/construction/housing-ownership,2026-03-01,保留
https://stats47.jp/dashboard/04000/landweather/natural-environment,2026-03-01,保留
https://stats47.jp/dashboard/27000/construction/housing-ownership,2026-03-01,保留
https://stats47.jp/dashboard/22000/educationsports/elementary-school,2026-03-01,保留
https://stats47.jp/dashboard/28000/construction/housing-ownership,2026-03-01,保留
https://stats47.jp/dashboard/28000/construction/housing-structure,2026-03-01,保留
https://stats47.jp/dashboard/08000/safetyenvironment/traffic-accidents,2026-03-01,保留
https://stats47.jp/dashboard/28000/energy/waste-management,2026-03-01,保留
https://stats47.jp/dashboard/15000/economy/gross-product-economic-indicators,2026-03-01,保留
https://stats47.jp/dashboard/14000/educationsports/high-school,2026-03-01,保留
https://stats47.jp/dashboard/40000/construction/housing-ownership,2026-03-01,保留
https://stats47.jp/dashboard/06000/landweather/natural-environment,2026-03-01,保留
https://stats47.jp/dashboard/28000/educationsports/elementary-school,2026-03-01,保留
https://stats47.jp/dashboard/01000/administrativefinancial/fiscal-indicators,2026-03-01,保留
https://stats47.jp/dashboard/27000/educationsports/junior-high-school,2026-03-01,保留
https://stats47.jp/laborwage/labor-force-structure/dashboard,2026-03-01,保留
https://stats47.jp/dashboard/17000/construction/housing-ownership,2026-03-01,保留
https://stats47.jp/blog/tag/統計学,2026-03-01,保留
https://stats47.jp/economy/household-economy/ranking,2026-03-01,保留
https://stats47.jp/blog/prefecture-rank/local-debt-current/2021,2026-03-01,保留
https://stats47.jp/blog/prefecture-rank/hobby-leisure-avg-time-unemployed-male/2021,2026-03-01,保留
https://stats47.jp/dashboard/07000/infrastructure/roads,2026-03-01,保留
https://stats47.jp/administrativefinancial/fiscal-indicators/ranking/current-local-bonds-municipality?year=2021,2026-03-01,保留
https://stats47.jp/dashboard/29000/construction/living-environment,2026-03-01,保留
https://stats47.jp/dashboard/25000/educationsports/elementary-school,2026-02-28,保留
https://stats47.jp/dashboard/11000/safetyenvironment/police-crime,2026-02-28,保留
https://stats47.jp/dashboard/46000/energy/waste-management,2026-02-28,保留
https://stats47.jp/dashboard/01105/administrativefinancial/fiscal-indicators,2026-02-28,保留
https://stats47.jp/dashboard/05000/construction/living-environment,2026-02-28,保留
https://stats47.jp/dashboard/09000/educationsports/college-university,2026-02-28,保留
https://stats47.jp/blog/tag/都市計画,2026-02-28,保留
https://stats47.jp/blog/tag/地図,2026-02-28,保留
https://stats47.jp/dashboard/13000/construction/housing-structure,2026-02-28,保留
http://stats47.jp/dashboard/38000/population/households,2026-02-28,保留
https://stats47.jp/dashboard/22000/laborwage/labor-force-structure,2026-02-28,保留
https://stats47.jp/dashboard/19000/socialsecurity/death-statistics,2026-02-28,保留
https://stats47.jp/dashboard/31000/population/birth-death,2026-02-28,保留
https://stats47.jp/dashboard/45000/socialsecurity/pharmacies,2026-02-28,保留
https://stats47.jp/dashboard/02000/laborwage/labor-force-structure,2026-02-28,保留
https://stats47.jp/infrastructure/roads/dashboard/43000,2026-02-28,保留
https://stats47.jp/dashboard/34000/socialsecurity/health-care,2026-02-28,保留
https://stats47.jp/dashboard/13000/tourism/transportation,2026-02-28,保留
https://stats47.jp/dashboard/19000/laborwage/wages-working-conditions,2026-02-28,保留
https://stats47.jp/dashboard/05000/population/population-composition,2026-02-28,保留
https://stats47.jp/educationsports/elementary-school/ranking/height-grade5-male?year=2022,2026-02-28,保留
https://stats47.jp/ranking/commute-time,2026-02-27,保留
https://stats47.jp/administrativefinancial/fiscal-indicators/ranking/real-balance-ratio-municipal?year=2021,2026-02-27,保留
https://stats47.jp/dashboard/03000/socialsecurity/illness-hospital-visits,2026-02-27,保留
https://stats47.jp/dashboard/38000/socialsecurity/medical-facilities,2026-02-27,保留
http://stats47.jp/population/households/dashboard/22000,2026-02-27,保留
https://stats47.jp/dashboard/44000/construction/construction-manufacturing,2026-02-27,保留
https://stats47.jp/dashboard/40000/administrativefinancial/tax-revenue,2026-02-27,保留
https://stats47.jp/educationsports/high-school/dashboard/01100,2026-02-27,保留
https://stats47.jp/dashboard/01000/population/birth-death,2026-02-27,保留
https://stats47.jp/dashboard/12000/construction/housing-ownership,2026-02-27,保留
https://stats47.jp/energy/waste-management/ranking/total-waste-generation-volume?year=2022,2026-02-27,保留
https://stats47.jp/dashboard/02000/energy/infrastructure-energy,2026-02-27,保留
https://stats47.jp/dashboard/15000/tourism/tourism-accommodation,2026-02-27,保留
https://stats47.jp/economy/consumer-price-difference-index/dashboard/11224,2026-02-27,保留
https://stats47.jp/administrativefinancial/fiscal-indicators/dashboard/04205,2026-02-27,保留
https://stats47.jp/dashboard/33000/educationsports/high-school,2026-02-27,保留
https://stats47.jp/dashboard/07000/agriculture/agricultural-household,2026-02-27,保留
https://stats47.jp/population/birth-death/ranking/births?year=2022,2026-02-27,保留
https://stats47.jp/administrativefinancial/staff-assembly-election/ranking/house-councillors-election-turnout-proportional?year=2022,2026-02-27,保留
https://stats47.jp/landweather/land-use/ranking/neighborhood-commercial-area-ratio?year=2022,2026-02-27,保留
https://stats47.jp/dashboard/41000/landweather/land-use,2026-02-27,保留
https://stats47.jp/dashboard/20000/laborwage/industrial-structure,2026-02-27,保留
https://stats47.jp/educationsports/college-university/ranking/junior-college-student-count?year=2023,2026-02-27,保留
https://stats47.jp/dashboard/01429/administrativefinancial/expenditure,2026-02-27,保留
http://stats47.jp/dashboard/28000/population/marriage,2026-02-27,保留
https://stats47.jp/educationsports/college-university/ranking/public-university-student-ratio?year=2023,2026-02-27,保留
https://stats47.jp/landweather/land-use/ranking/industrial-and-semi-industrial-area-ratio?year=2022,2026-02-27,保留
https://stats47.jp/educationsports/college-university/ranking/junior-college-student-count,2026-02-27,保留
https://stats47.jp/commercial/commerce-service-industry/ranking/food-retail-store-count-per-1000-alt?year=2021,2026-02-27,保留
https://stats47.jp/dashboard/11000/landweather/land-area,2026-02-27,保留
https://stats47.jp/economy/household-economy/ranking/average-annual-income-all-households?year=2004,2026-02-27,保留
https://stats47.jp/population/households/ranking/single-father-households?year=2020,2026-02-27,保留
https://stats47.jp/dashboard/01000/energy/water-supply-sewerage,2026-02-27,保留
http://stats47.jp/population/birth-death/dashboard/01000,2026-02-27,保留
https://stats47.jp/dashboard/05000/energy/water-supply-sewerage,2026-02-27,保留
https://stats47.jp/dashboard/28000/population/marriage,2026-02-27,保留
https://stats47.jp/socialsecurity/employment-insurance/ranking/employment-insurance-basic-benefit-average?year=2022,2026-02-27,保留
https://stats47.jp/socialsecurity/public-assistance-welfare/ranking/households-started-assistance?year=2022,2026-02-27,保留
https://stats47.jp/dashboard/18000/safetyenvironment/police-crime,2026-02-27,保留
https://stats47.jp/dashboard/01000/energy/waste-management,2026-02-27,保留
https://stats47.jp/dashboard/10000/socialsecurity/life-expectancy,2026-02-27,保留
https://stats47.jp/safetyenvironment/police-crime/ranking/juvenile-theft-criminal-arrest-person-per-population?year=2022,2026-02-27,保留
https://stats47.jp/dashboard/38000/socialsecurity/death-statistics,2026-02-27,保留
https://stats47.jp/dashboard/29000/administrativefinancial/tax-revenue,2026-02-27,保留
https://stats47.jp/dashboard/25000/agriculture/agricultural-production,2026-02-27,保留
https://stats47.jp/dashboard/04100/administrativefinancial/fiscal-indicators,2026-02-27,保留
https://stats47.jp/dashboard/36000/landweather/natural-environment,2026-02-27,保留
https://stats47.jp/dashboard/43000/tourism/tourism-accommodation,2026-02-27,保留
https://stats47.jp/dashboard/11000/laborwage/labor-disputes,2026-02-27,保留
http://stats47.jp/dashboard/30000/population/households,2026-02-27,保留
https://stats47.jp/population/population-movement/ranking/movers-in?year=2024,2026-02-27,保留
https://stats47.jp/safetyenvironment/police-crime/ranking/criminal-arrest-person?year=2022,2026-02-27,保留
https://stats47.jp/dashboard/15000/safetyenvironment/pollution-environment,2026-02-27,保留
https://stats47.jp/dashboard/17000/landweather/land-use,2026-02-26,保留
http://stats47.jp/population/households/dashboard/30000,2026-02-26,保留
http://stats47.jp/population/birth-death/ranking/births,2026-02-26,保留
https://stats47.jp/dashboard/44000/educationsports/kindergarten,2026-02-26,保留
https://stats47.jp/dashboard/15000/population/birth-death,2026-02-26,保留
https://stats47.jp/dashboard/40000/population/population-composition,2026-02-26,保留
http://stats47.jp/population/commuting-school/dashboard/00000,2026-02-26,保留
http://stats47.jp/dashboard/22000/population/households,2026-02-26,保留
https://stats47.jp/educationsports/high-school/dashboard/01101,2026-02-26,保留
https://stats47.jp/dashboard/11000/safetyenvironment/pollution-environment,2026-02-26,保留
https://stats47.jp/dashboard/19000/administrativefinancial/staff-assembly-election,2026-02-26,保留
https://stats47.jp/safetyenvironment/police-crime/ranking/juvenile-intellectual-offense-arrested-person-count?year=2022,2026-02-26,保留
https://stats47.jp/educationsports/high-school/dashboard/01207,2026-02-26,保留
https://stats47.jp/dashboard/44000/socialsecurity/health-care,2026-02-26,保留
https://stats47.jp/dashboard/13000/educationsports/college-university,2026-02-26,保留
https://stats47.jp/dashboard/31000/landweather/land-use,2026-02-26,保留
http://stats47.jp/dashboard/39000/population/households,2026-02-26,保留
https://stats47.jp/educationsports/high-school/dashboard/01204,2026-02-26,保留
https://stats47.jp/dashboard/32000/socialsecurity/life-expectancy,2026-02-26,保留
https://stats47.jp/dashboard/03000/socialsecurity/death-statistics,2026-02-26,保留
https://stats47.jp/landweather/land-use/ranking/neighborhood-commercial-zone?year=2022,2026-02-26,保留
https://stats47.jp/dashboard/36000/administrativefinancial/revenue,2026-02-26,保留
https://stats47.jp/administrativefinancial/fiscal-indicators/dashboard/04100,2026-02-26,保留
https://stats47.jp/dashboard/13000/socialsecurity/public-assistance-welfare,2026-02-26,保留
https://stats47.jp/landweather/land-use/dashboard/31000,2026-02-26,保留
https://stats47.jp/dashboard/09000/construction/housing-statistics,2026-02-26,保留
https://stats47.jp/dashboard/41000/economy/consumer-price-difference-index,2026-02-26,保留
https://stats47.jp/socialsecurity/health-care/ranking/food-poisoning-patient-count?year=2023,2026-02-26,保留
https://stats47.jp/dashboard/30000/laborwage/wages-working-conditions,2026-02-26,保留
https://stats47.jp/educationsports/elementary-school/ranking/public-elementary-school-pool-installation-rate?year=2006,2026-02-26,保留
http://stats47.jp/population/marriage/dashboard/28000,2026-02-26,保留
https://stats47.jp/educationsports/high-school/ranking/computer-per-student-high?year=2022,2026-02-26,保留
https://stats47.jp/agriculture/fishery/ranking/fishery-workers?year=2018,2026-02-26,保留
https://stats47.jp/administrativefinancial/staff-assembly-election/ranking/prefectural-assembly-members?year=2023,2026-02-26,保留
https://stats47.jp/dashboard/41000/socialsecurity/death-statistics,2026-02-26,保留
https://stats47.jp/educationsports/educational-attainment/ranking/final-education-population-university-graduate?year=2020,2026-02-26,保留
https://stats47.jp/educationsports/sports-facilities/ranking/public-gymnasium-count-per-million?year=2021,2026-02-26,保留
https://stats47.jp/socialsecurity/death-statistics/ranking/death-hypertension-male?year=2007,2026-02-26,保留
https://stats47.jp/dashboard/17000/laborwage/labor-force-structure,2026-02-26,保留
https://stats47.jp/dashboard/07000/economy/business-scale,2026-02-26,保留
https://stats47.jp/dashboard/27000/landweather/land-use,2026-02-26,保留
https://stats47.jp/dashboard/46000/socialsecurity/medical-personnel,2026-02-26,保留
https://stats47.jp/dashboard/16000/educationsports/information-communication,2026-02-26,保留
https://stats47.jp/dashboard/20000/economy/consumer-price-difference-index,2026-02-26,保留
https://stats47.jp/dashboard/29000/educationsports/kindergarten,2026-02-26,保留
https://stats47.jp/dashboard/14000/landweather/land-area,2026-02-26,保留
https://stats47.jp/dashboard/45000/educationsports/elementary-school,2026-02-26,保留
https://stats47.jp/dashboard/21000/socialsecurity/death-statistics,2026-02-26,保留
https://stats47.jp/dashboard/19000/construction/housing-statistics,2026-02-26,保留
https://stats47.jp/dashboard/06000/socialsecurity/medical-personnel,2026-02-26,保留
https://stats47.jp/dashboard/02000/population/birth-death,2026-02-26,保留
https://stats47.jp/dashboard/01000/tourism/transportation,2026-02-26,保留
https://stats47.jp/dashboard/31000/administrativefinancial/staff-assembly-election,2026-02-26,保留
https://stats47.jp/educationsports/information-communication/ranking/residential-telephone-subscription-count-per-1000?year=2023,2026-02-26,保留
https://stats47.jp/dashboard/28000/safetyenvironment/fire-emergency,2026-02-26,保留
https://stats47.jp/dashboard/29000/safetyenvironment/police-crime,2026-02-26,保留
https://stats47.jp/blog/tag/API,2026-02-26,保留
http://stats47.jp/population/birth-death/dashboard/13000,2026-02-26,保留
http://stats47.jp/population/households/dashboard/39000,2026-02-26,保留
https://stats47.jp/educationsports/information-communication/dashboard/29000,2026-02-25,保留
https://stats47.jp/dashboard/46000/population/birth-death,2026-02-25,保留
https://stats47.jp/economy/household-economy/dashboard/10000,2026-02-25,保留
https://stats47.jp/educationsports/high-school/dashboard/01105,2026-02-25,保留
https://stats47.jp/educationsports/high-school/dashboard/01102,2026-02-25,保留
https://stats47.jp/dashboard/20000/tourism/transportation,2026-02-25,保留
https://stats47.jp/infrastructure/parks-greenery/ranking/sports-parks?year=2022,2026-02-25,保留
https://stats47.jp/blog/tag/python,2026-02-25,保留
https://stats47.jp/administrativefinancial/fiscal-indicators/dashboard/01100,2026-02-25,保留
https://stats47.jp/dashboard/housing-statistics/40000,2026-02-25,保留
http://stats47.jp/dashboard/26000/population/households,2026-02-25,保留
https://stats47.jp/dashboard/agricultural-household-economy/15000,2026-02-25,保留
https://stats47.jp/dashboard/11000/educationsports/high-school,2026-02-25,保留
https://stats47.jp/dashboard/elementary-school/32000,2026-02-25,保留
