code,indicator,unit,category,series,opp,prefAvail,cityAvail,prefUsed,cityUsed,vintage,prefId,cityId
A6105,流入人口（県内他市区町村に常住している人口）,人,人口・世帯,basic,NEW pref+city,1,1,0,0,0,0000010101,0000020201
A6106,流入人口（他県に常住している人口）,人,人口・世帯,basic,NEW pref+city,1,1,0,0,0,0000010101,0000020201
A710101,一般世帯数,世帯,人口・世帯,basic,NEW pref+city,1,1,0,0,0,0000010101,0000020201
A710102,施設等の世帯数,世帯,人口・世帯,basic,NEW pref+city,1,1,0,0,0,0000010101,0000020201
A710202,施設等の世帯人員数,人,人口・世帯,basic,NEW pref+city,1,1,0,0,0,0000010101,0000020201
A7103,住民基本台帳世帯数（日本人）,世帯,人口・世帯,basic,NEW pref+city,1,1,0,0,0,0000010101,0000020201
A810101,親族のみの世帯数,世帯,人口・世帯,basic,NEW pref+city,1,1,0,0,0,0000010101,0000020201
A810102,核家族世帯数,世帯,人口・世帯,basic,NEW pref+city,1,1,0,0,0,0000010101,0000020201
A810103,核家族以外の世帯数,世帯,人口・世帯,basic,NEW pref+city,1,1,0,0,0,0000010101,0000020201
A810104,非親族を含む世帯数,世帯,人口・世帯,basic,NEW pref+city,1,1,0,0,0,0000010101,0000020201
A810105,単独世帯数,世帯,人口・世帯,basic,NEW pref+city,1,1,0,0,0,0000010101,0000020201
A811102,65歳以上の世帯員のいる核家族世帯数,世帯,人口・世帯,basic,NEW pref+city,1,1,0,0,0,0000010101,0000020201
A8201,夫65歳以上、妻60歳以上の夫婦のみの世帯数,世帯,人口・世帯,basic,NEW pref+city,1,1,0,0,0,0000010101,0000020201
A8301,65歳以上世帯員の単独世帯数,世帯,人口・世帯,basic,NEW pref+city,1,1,0,0,0,0000010101,0000020201
A830101,65歳以上世帯員の単独世帯数（男）,世帯,人口・世帯,basic,NEW pref+city,1,1,0,0,0,0000010101,0000020201
A830102,65歳以上世帯員の単独世帯数（女）,世帯,人口・世帯,basic,NEW pref+city,1,1,0,0,0,0000010101,0000020201
A840101,母子世帯数（子供が1人）,世帯,人口・世帯,basic,NEW pref+city,1,1,0,0,0,0000010101,0000020201
A840102,母子世帯数（子供が2人）,世帯,人口・世帯,basic,NEW pref+city,1,1,0,0,0,0000010101,0000020201
A840103,母子世帯数（子供が3人以上）,世帯,人口・世帯,basic,NEW pref+city,1,1,0,0,0,0000010101,0000020201
A850101,父子世帯数（子供が1人）,世帯,人口・世帯,basic,NEW pref+city,1,1,0,0,0,0000010101,0000020201
A850102,父子世帯数（子供が2人）,世帯,人口・世帯,basic,NEW pref+city,1,1,0,0,0,0000010101,0000020201
A850103,父子世帯数（子供が3人以上）,世帯,人口・世帯,basic,NEW pref+city,1,1,0,0,0,0000010101,0000020201
B1102,総面積（北方地域及び竹島を含む）,ｈａ,自然環境,basic,NEW pref+city,1,1,0,0,0,0000010102,0000020202
B1107,森林以外の草生地面積,ｈａ,自然環境,basic,NEW pref+city,1,1,0,0,0,0000010102,0000020202
B120103,評価総地積（宅地）,ｍ2,自然環境,basic,NEW pref+city,1,1,0,0,0,0000010102,0000020202
C120110,課税対象所得,千円,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C2104,第2次産業事業所数（事業所・企業統計調査結果）,所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C2105,第3次産業事業所数（事業所・企業統計調査結果）,所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210701,事業所数（公務を除く）,所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210705,事業所数（非農林漁業）,所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210706,事業所数（非農林漁業（公務を除く））,所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210710,事業所数（電気・ガス・熱供給・水道業）,所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210714,事業所数（卸売業）,所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210715,事業所数（小売業）,所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210718,事業所数（学術研究、専門・技術サービス業）,所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210719,事業所数（宿泊業、飲食サービス業）,所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210720,事業所数（生活関連サービス業、娯楽業）,所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210723,事業所数（複合サービス事業）,所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210724,事業所数（サービス業（他に分類されないもの））,所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210725,事業所数（公務（他に分類されるものを除く））,所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C2108,事業所数（民営）,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210801,事業所数（民営）従業者1～4人,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210802,事業所数（民営）従業者5～9人,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210803,事業所数（民営）従業者10～29人,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210804,事業所数（民営）従業者30～49人,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210805,事業所数（民営）従業者50～99人,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210820,事業所数（民営）（個人事業所）（経済センサス‐基礎調査及び活動調査結果）,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210821,事業所数（民営）（法人事業所）（経済センサス‐基礎調査及び活動調査結果）,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210822,事業所数（民営）（会社事業所）（経済センサス‐基礎調査及び活動調査結果）,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210823,事業所数（民営）（会社以外の法人）,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210831,事業所数（民営）（農林漁業）,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210832,事業所数（民営）（農業、林業）,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210833,事業所数（民営）（漁業）,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210834,事業所数（民営）（非農林漁業（公務を除く））,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210835,事業所数（民営）（鉱業、採石業、砂利採取業）,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210836,事業所数（民営）（建設業）,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210837,事業所数（民営）（製造業）,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210838,事業所数（民営）（電気・ガス・熱供給・水道業）,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210839,事業所数（民営）（情報通信業）,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210840,事業所数（民営）（運輸業、郵便業）,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210841,事業所数（民営）（卸売業、小売業）,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210842,事業所数（民営）（卸売業）,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210843,事業所数（民営）（小売業）,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210844,事業所数（民営）（金融業、保険業）,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210845,事業所数（民営）（不動産業、物品賃貸業）,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210846,事業所数（民営）（学術研究、専門・技術サービス業）,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210847,事業所数（民営）（宿泊業、飲食サービス業）,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210848,事業所数（民営）（生活関連サービス業、娯楽業）,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210849,事業所数（民営）（教育、学習支援業）,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210850,事業所数（民営）（医療、福祉）,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210851,事業所数（民営）（複合サービス事業）,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210852,事業所数（民営）（サービス業（他に分類されないもの））,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C2109,事業所数（国・地方公共団体）（経済センサス‐基礎調査結果）,事業所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210901,事業所数（国）（経済センサス‐基礎調査結果）,所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210902,事業所数（地方公共団体）（経済センサス‐基礎調査結果）,所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210903,事業所数（都道府県）（経済センサス‐基礎調査結果）,所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C210904,事業所数（市町村）（経済センサス‐基礎調査結果）,所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C2110,第1次産業事業所数（経済センサス‐基礎調査結果）,所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C2111,第2次産業事業所数（経済センサス‐基礎調査結果）,所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C2112,第3次産業事業所数（経済センサス‐基礎調査結果）,所,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C2201,従業者数（事業所・企業統計調査結果）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C2204,第2次産業従業者数（事業所・企業統計調査結果）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C2205,第3次産業従業者数（事業所・企業統計調査結果）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C2207,従業者数（経済センサス‐基礎調査結果）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220701,従業者数（公務を除く）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220702,従業者数（農林漁業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220703,従業者数（農業、林業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220704,従業者数（漁業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220705,従業者数（非農林漁業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220706,従業者数（非農林漁業（公務を除く））,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220707,従業者数（鉱業、採石業、砂利採取業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220708,従業者数（建設業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220709,従業者数（製造業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220710,従業者数（電気・ガス・熱供給・水道業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220711,従業者数（情報通信業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220712,従業者数（運輸業、郵便業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220713,従業者数（卸売業、小売業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220714,従業者数（卸売業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220715,従業者数（小売業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220716,従業者数（金融業、保険業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220717,従業者数（不動産業、物品賃貸業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220718,従業者数（学術研究、専門・技術サービス業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220719,従業者数（宿泊業、飲食サービス業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220720,従業者数（生活関連サービス業、娯楽業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220721,従業者数（教育、学習支援業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220722,従業者数（医療、福祉）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220723,従業者数（複合サービス事業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220724,従業者数（サービス業（他に分類されないもの））,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220725,従業者数（公務（他に分類されるものを除く））,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C2208,従業者数（民営）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220801,従業者数（民営）従業者1～4人,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220802,従業者数（民営）従業者5～9人,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220803,従業者数（民営）従業者10～29人,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220804,従業者数（民営）従業者30～49人,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220805,従業者数（民営）従業者50～99人,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220820,従業者数（民営）（個人事業所）（経済センサス‐活動調査結果）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220821,従業者数（民営）（法人事業所）（経済センサス‐活動調査結果）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220822,従業者数（民営）（会社事業所）（経済センサス‐活動調査結果）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220823,従業者数（民営）（会社以外の法人）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220831,従業者数（民営）（農林漁業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220832,従業者数（民営）（農業、林業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220833,従業者数（民営）（漁業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220834,従業者数（民営）（非農林漁業（公務を除く））,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220835,従業者数（民営）（鉱業、採石業、砂利採取業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220836,従業者数（民営）（建設業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220837,従業者数（民営）（製造業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220838,従業者数（民営）（電気・ガス・熱供給・水道業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220839,従業者数（民営）（情報通信業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220840,従業者数（民営）（運輸業、郵便業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220841,従業者数（民営）（卸売業、小売業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220842,従業者数（民営）（卸売業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220843,従業者数（民営）（小売業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220844,従業者数（民営）（金融業、保険業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220845,従業者数（民営）（不動産業、物品賃貸業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220846,従業者数（民営）（学術研究、専門・技術サービス業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220847,従業者数（民営）（宿泊業、飲食サービス業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
C220848,従業者数（民営）（生活関連サービス業、娯楽業）,人,経済基盤,basic,NEW pref+city,1,1,0,0,0,0000010103,0000020203
